origin_airport;destination_airport;image_url;image_tag;description;url;origin_city;destination_city;price_oneway;price_round;applink;route;priority;origin_country_2lc;destination_country_2lc;origin_location_id;origin_slug;destination_location_id;destination_slug;origin_city_en;destination_city_en;origin_country;origin_country_en;destination_country;destination_country_en;cheap_landing_page_url;search_results_url_oneway;search_results_url_return;currency;language
PRG;TMP;https://images.kiwi.com/photos/1280x720/tampere_fi.jpg;Tampere, travel destination, city;Praha - Tampere;https://kiwi.com/cz/hledej/results/praha-cesko/tampere-finsko;Praha;Tampere;1617 CZK;1764 CZK;;PRG-TMP;;CZ;FI;prague_cz;praha-cesko;tampere_fi;tampere-finsko;Prague;Tampere;Česko;Czechia;Finsko;Finland;https://www.kiwi.com/cz/cheap-flights/praha-cesko/tampere-finsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/tampere-finsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/tampere-finsko/anytime;CZK;cz
PRG;VGO;https://images.kiwi.com/photos/1280x720/vigo_es.jpg;Vigo, travel destination, city;Praha - Vigo;https://kiwi.com/cz/hledej/results/praha-cesko/vigo-spanelsko;Praha;Vigo;2082 CZK;3576 CZK;;PRG-VGO;;CZ;ES;prague_cz;praha-cesko;vigo_es;vigo-spanelsko;Prague;Vigo;Česko;Czechia;Španělsko;Spain;https://www.kiwi.com/cz/cheap-flights/praha-cesko/vigo-spanelsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/vigo-spanelsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/vigo-spanelsko/anytime;CZK;cz
PRG;UME;https://images.kiwi.com/photos/1280x720/umea_se.jpg;Umeå, travel destination, city;Praha - Umeå;https://kiwi.com/cz/hledej/results/praha-cesko/umea-svedsko;Praha;Umeå;2155 CZK;4066 CZK;;PRG-UME;;CZ;SE;prague_cz;praha-cesko;umea_se;umea-svedsko;Prague;Umeå;Česko;Czechia;Švédsko;Sweden;https://www.kiwi.com/cz/cheap-flights/praha-cesko/umea-svedsko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/umea-svedsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/umea-svedsko/anytime;CZK;cz
BRQ;HEL;https://images.kiwi.com/photos/1280x720/helsinki_fi.jpg;Helsinky, travel destination, city;Brno - Helsinky;https://kiwi.com/cz/hledej/results/brno-cesko/helsinky-finsko;Brno;Helsinky;1886 CZK;3748 CZK;;BRQ-HEL;;CZ;FI;brno_cz;brno-cesko;helsinki_fi;helsinky-finsko;Brno;Helsinki;Česko;Czechia;Finsko;Finland;https://www.kiwi.com/cz/cheap-flights/brno-cesko/helsinky-finsko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/helsinky-finsko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/helsinky-finsko/anytime;CZK;cz
PRG;TZL;https://images.kiwi.com/photos/1280x720/tuzla_ba.jpg;Tuzla, travel destination, city;Praha - Tuzla;https://kiwi.com/cz/hledej/results/praha-cesko/tuzla-bosna-a-hercegovina;Praha;Tuzla;1543 CZK;3258 CZK;;PRG-TZL;;CZ;BA;prague_cz;praha-cesko;tuzla_ba;tuzla-bosna-a-hercegovina;Prague;Tuzla;Česko;Czechia;Bosna a Hercegovina;Bosnia & Herzegovina;https://www.kiwi.com/cz/cheap-flights/praha-cesko/tuzla-bosna-a-hercegovina/;https://www.kiwi.com/cz/hledej/results/praha-cesko/tuzla-bosna-a-hercegovina/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/tuzla-bosna-a-hercegovina/anytime;CZK;cz
PRG;WDH;https://images.kiwi.com/photos/1280x720/windhoek_na.jpg;Windhoek, travel destination, city;Praha - Windhoek;https://kiwi.com/cz/hledej/results/praha-cesko/windhoek-namibie;Praha;Windhoek;12002 CZK;18738 CZK;;PRG-WDH;;CZ;NA;prague_cz;praha-cesko;windhoek_na;windhoek-namibie;Prague;Windhoek;Česko;Czechia;Namibie;Namibia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/windhoek-namibie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/windhoek-namibie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/windhoek-namibie/anytime;CZK;cz
BRQ;LBA;https://images.kiwi.com/photos/1280x720/leeds_gb.jpg;Leeds, travel destination, city;Brno - Leeds;https://kiwi.com/cz/hledej/results/brno-cesko/leeds-spojene-kralovstvi;Brno;Leeds;2302 CZK;2694 CZK;;BRQ-LBA;;CZ;GB;brno_cz;brno-cesko;leeds_gb;leeds-spojene-kralovstvi;Brno;Leeds;Česko;Czechia;Spojené království;United Kingdom;https://www.kiwi.com/cz/cheap-flights/brno-cesko/leeds-spojene-kralovstvi/;https://www.kiwi.com/cz/hledej/results/brno-cesko/leeds-spojene-kralovstvi/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/leeds-spojene-kralovstvi/anytime;CZK;cz
PRG;MLO;https://images.kiwi.com/photos/1280x720/plaka_gr.jpg;Plaka, Milos, travel destination, city;Praha - Plaka, Milos;https://kiwi.com/cz/hledej/results/praha-cesko/plaka-recko;Praha;Plaka, Milos;2229 CZK;5217 CZK;;PRG-MLO;;CZ;GR;prague_cz;praha-cesko;plaka_gr;plaka-recko;Prague;Plaka, Milos;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/plaka-recko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/plaka-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/plaka-recko/anytime;CZK;cz
BRQ;CUN;https://images.kiwi.com/photos/1280x720/cancun_mx.jpg;Cancún, travel destination, city;Brno - Cancún;https://kiwi.com/cz/hledej/results/brno-cesko/cancun-mexiko;Brno;Cancún;11316 CZK;19056 CZK;;BRQ-CUN;;CZ;MX;brno_cz;brno-cesko;cancun_mx;cancun-mexiko;Brno;Cancún;Česko;Czechia;Mexiko;Mexico;https://www.kiwi.com/cz/cheap-flights/brno-cesko/cancun-mexiko/;https://www.kiwi.com/cz/hledej/results/brno-cesko/cancun-mexiko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/cancun-mexiko/anytime;CZK;cz
PRG;MYR;https://images.kiwi.com/photos/1280x720/myrtle-beach_sc_us.jpg;Myrtle Beach, travel destination, city;Praha - Myrtle Beach;https://kiwi.com/cz/hledej/results/praha-cesko/myrtle-beach-jizni-karolina-spojene-staty;Praha;Myrtle Beach;9700 CZK;15872 CZK;;PRG-MYR;;CZ;US;prague_cz;praha-cesko;myrtle-beach_sc_us;myrtle-beach-jizni-karolina-spojene-staty;Prague;Myrtle Beach;Česko;Czechia;Spojené státy;United States;https://www.kiwi.com/cz/cheap-flights/praha-cesko/myrtle-beach-jizni-karolina-spojene-staty/;https://www.kiwi.com/cz/hledej/results/praha-cesko/myrtle-beach-jizni-karolina-spojene-staty/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/myrtle-beach-jizni-karolina-spojene-staty/anytime;CZK;cz
PRG;BKI;https://images.kiwi.com/photos/1280x720/kota-kinabalu_my.jpg;Kota Kinabalu, travel destination, city;Praha - Kota Kinabalu;https://kiwi.com/cz/hledej/results/praha-cesko/kota-kinabalu-malajsie;Praha;Kota Kinabalu;10287 CZK;20452 CZK;;PRG-BKI;;CZ;MY;prague_cz;praha-cesko;kota-kinabalu_my;kota-kinabalu-malajsie;Prague;Kota Kinabalu;Česko;Czechia;Malajsie;Malaysia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/kota-kinabalu-malajsie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/kota-kinabalu-malajsie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/kota-kinabalu-malajsie/anytime;CZK;cz
PRG;NOU;https://images.kiwi.com/photos/1280x720/noumea_nc.jpg;Nouméa, travel destination, city;Praha - Nouméa;https://kiwi.com/cz/hledej/results/praha-cesko/noumea-nova-kaledonie;Praha;Nouméa;19571 CZK;40611 CZK;;PRG-NOU;;CZ;NC;prague_cz;praha-cesko;noumea_nc;noumea-nova-kaledonie;Prague;Nouméa;Česko;Czechia;Nová Kaledonie;New Caledonia;https://www.kiwi.com/cz/cheap-flights/praha-cesko/noumea-nova-kaledonie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/noumea-nova-kaledonie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/noumea-nova-kaledonie/anytime;CZK;cz
BRQ;AHO;https://images.kiwi.com/photos/1280x720/alghero_it.jpg;Alghero, travel destination, city;Brno - Alghero;https://kiwi.com/cz/hledej/results/brno-cesko/alghero-italie;Brno;Alghero;2033 CZK;5070 CZK;;BRQ-AHO;;CZ;IT;brno_cz;brno-cesko;alghero_it;alghero-italie;Brno;Alghero;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/brno-cesko/alghero-italie/;https://www.kiwi.com/cz/hledej/results/brno-cesko/alghero-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/alghero-italie/anytime;CZK;cz
PRG;ECN;https://images.kiwi.com/photos/1280x720/ercan_zz.jpg;Northern Cyprus, travel destination, city;Praha - Northern Cyprus;https://kiwi.com/cz/hledej/results/praha-cesko/northern-cyprus-unknown-region;Praha;Northern Cyprus;1690 CZK;4262 CZK;;PRG-ECN;;CZ;ZZ;prague_cz;praha-cesko;ercan_zz;northern-cyprus-unknown-region;Prague;Northern Cyprus;Česko;Czechia;Unknown Region;Unknown Region;https://www.kiwi.com/cz/cheap-flights/praha-cesko/northern-cyprus-unknown-region/;https://www.kiwi.com/cz/hledej/results/praha-cesko/northern-cyprus-unknown-region/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/northern-cyprus-unknown-region/anytime;CZK;cz
PRG;GOA;https://images.kiwi.com/photos/1280x720/genoa_it.jpg;Janov, travel destination, city;Praha - Janov;https://kiwi.com/cz/hledej/results/praha-cesko/janov-italie;Praha;Janov;1127 CZK;2229 CZK;;PRG-GOA;;CZ;IT;prague_cz;praha-cesko;genoa_it;janov-italie;Prague;Genoa;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/praha-cesko/janov-italie/;https://www.kiwi.com/cz/hledej/results/praha-cesko/janov-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/janov-italie/anytime;CZK;cz
PRG;ZTH;https://images.kiwi.com/photos/1280x720/zakynthos-island_gr.jpg;Zakynthos, travel destination, city;Praha - Zakynthos;https://kiwi.com/cz/hledej/results/praha-cesko/zakynthos-recko;Praha;Zakynthos;2621 CZK;4678 CZK;;PRG-ZTH;;CZ;GR;prague_cz;praha-cesko;zakynthos-island_gr;zakynthos-recko;Prague;Zakynthos Island;Česko;Czechia;Řecko;Greece;https://www.kiwi.com/cz/cheap-flights/praha-cesko/zakynthos-recko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/zakynthos-recko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/zakynthos-recko/anytime;CZK;cz
BRQ;VCE;https://images.kiwi.com/photos/1280x720/venice_it.jpg;Benátky, travel destination, city;Brno - Benátky;https://kiwi.com/cz/hledej/results/brno-cesko/benatky-italie;Brno;Benátky;1347 CZK;2988 CZK;;BRQ-VCE;;CZ;IT;brno_cz;brno-cesko;venice_it;benatky-italie;Brno;Venice;Česko;Czechia;Itálie;Italy;https://www.kiwi.com/cz/cheap-flights/brno-cesko/benatky-italie/;https://www.kiwi.com/cz/hledej/results/brno-cesko/benatky-italie/anytime/no-return;https://www.kiwi.com/cz/hledej/results/brno-cesko/benatky-italie/anytime;CZK;cz
PRG;STR;https://images.kiwi.com/photos/1280x720/stuttgart_de.jpg;Stuttgart, travel destination, city;Praha - Stuttgart;https://kiwi.com/cz/hledej/results/praha-cesko/stuttgart-nemecko;Praha;Stuttgart;1813 CZK;4213 CZK;;PRG-STR;;CZ;DE;prague_cz;praha-cesko;stuttgart_de;stuttgart-nemecko;Prague;Stuttgart;Česko;Czechia;Německo;Germany;https://www.kiwi.com/cz/cheap-flights/praha-cesko/stuttgart-nemecko/;https://www.kiwi.com/cz/hledej/results/praha-cesko/stuttgart-nemecko/anytime/no-return;https://www.kiwi.com/cz/hledej/results/praha-cesko/stuttgart-nemecko/anytime;CZK;cz
